agent_id,socioeconomic_status,household_id
8294744923373845274,0.45129469608500195,7425450689549670308
8056624363084015047,0.6926410038076735,6142383133771303891
1646796842645545340,0.33811112396420767,6142383133771303891
7329124435205513629,1.689914553707575,7425450689549670308
440025086065039576,0.4640492844322246,7425450689549670308
4977894777582690531,0.8709187819700042,7425450689549670308
5301232734600414072,2.768029016383672,7425450689549670308
4183105591698720572,0.25429563978410663,7425450689549670308
5680965768139747939,1.7663265192582158,7425450689549670308
4230945553395309786,1.882735166436621,6142383133771303891
5453897711456604145,0.8344267831305686,6142383133771303891
6397616395621498877,0.18374575606766494,6142383133771303891
6324498253309410936,0.22707224786696473,6142383133771303891
8643591129362880592,0.8113106151425785,7425450689549670308
8332191445789881408,1.0719301720383345,7425450689549670308
6286377865011921312,0.747376409494583,7425450689549670308
8072552693478598967,0.24522883667055498,6142383133771303891
7825101020974038775,3.8535759227000463,7425450689549670308
6943086220968602647,0.6439905459517019,7425450689549670308
4977356543574211152,0.1669542893665952,6142383133771303891
