agent_id,socioeconomic_status,household_id
348080963683509676,0.36331173967628666,6142383133771303891
1260008766476521119,0.29709441766018746,6142383133771303891
4347210521480882188,0.75453335578972,6142383133771303891
6742705365577672490,1.0445382419647555,6142383133771303891
389617052163351919,1.0122630580003762,6142383133771303891
5720308839690765664,1.7543931144056537,6142383133771303891
6050279052889026290,0.357899154467624,6142383133771303891
7851049941497163299,2.544400768029288,6142383133771303891
1428838192082967163,0.09297762837635462,6142383133771303891
3425925351201478581,2.369295402457023,6142383133771303891
