agent_id,socioeconomic_status,household_id
6962553480172220961,0.639987543911776,8692655199680041659
7431219401053949997,1.0784514048039398,8692655199680041659
7105274452113783060,2.2995656239667412,8692655199680041659
3729089457671276840,0.16796008044221852,8692655199680041659
7729459300978360792,2.426393265652369,8692655199680041659
2729365027341804559,2.7901180205909104,8692655199680041659
214774532623257918,0.4736142004564805,8692655199680041659
6158122389894158995,0.5900542051923713,8692655199680041659
5136928124370975630,0.43140479404710697,8692655199680041659
2498337387744327339,0.4200748388348114,8692655199680041659
