agent_id,socioeconomic_status,household_id
6187150351600993131,0.7279245675265126,4024277559071678935
6594051033797944672,1.196146565484101,4538498156523824616
7387334563836618259,1.418734530182806,8043950874947587650
985667347747094684,0.9239047101958668,7092686787300517935
7977291527491736802,1.5024740395471636,828876242000325724
7937723049996264324,2.4147445031543855,8675693265326328229
8773025175495877192,5.156580409578063,2185675649367336376
1279295282589166213,0.22805138258114183,511376370566318554
5619496433461648760,0.15060396512407534,7340821949535805887
3693444078858759561,0.655214350521106,4211213709357508578
5429689050146729985,0.5148830999050944,7340821949535805887
8503358244567343489,0.8174810643145334,8043950874947587650
7724719831616903138,0.42384977533085066,2957405006237945590
5513434946370224440,0.3626968138047841,511376370566318554
6113525302216738655,1.8805554478939697,4538498156523824616
6372846775180931308,0.45676653081500906,8675693265326328229
2793087088788454208,0.6365071998299553,4211213709357508578
6106392350952069302,0.5775617731153978,7340821949535805887
1960079600526055791,0.3215606890436686,3459317007140150159
1102926808501924961,0.5559747340294308,3891241611985988359
