agent_id,socioeconomic_status,household_id
4575758659030524815,1.0075436039843175,4300415243199068984
4681934860590420050,1.3943699167798067,8692655199680041659
4412464418572433,0.24224717443708713,4300415243199068984
2331433992354107166,2.6200057863597754,4300415243199068984
7790993444088147554,2.887405879614678,4300415243199068984
2334055302947821499,2.381221098918503,4300415243199068984
3599831482292928627,0.17574085114582755,8692655199680041659
6556764667411921537,1.4561471496725062,4300415243199068984
3427928865600769725,0.44637015267092583,4300415243199068984
147635618501707950,0.24214949799095686,4300415243199068984
2086399079494127475,1.5357377007601056,4300415243199068984
1561305020671413770,0.5736983744578908,4300415243199068984
1149807425549197042,0.5140604156939206,4300415243199068984
6891381808971812190,0.22527546568465776,4300415243199068984
6500139983376905176,0.809657205968619,8692655199680041659
5844074200412145250,4.482827514494854,4300415243199068984
7615663933511121306,1.8185792785823898,4300415243199068984
810612879949930903,0.3955823177005983,8692655199680041659
2622806603800156704,0.5532798729586863,4300415243199068984
2651406056894838348,0.5300887326018209,4300415243199068984
