agent_id,socioeconomic_status,household_id
411345974488217903,1.199529623931359,7092686787300517935
1897342169977797800,0.6673215446543689,7990744535575880550
4604216664858512614,0.9516827332251829,8742297127985378901
5082671687534023437,0.5625333430986214,8742297127985378901
7008575756573425727,3.54688177343,7092686787300517935
7990133973920531864,0.18812731447167058,7092686787300517935
7595917839394827787,2.7884799309942476,8742297127985378901
6290440891386938747,0.1374676652206634,8742297127985378901
4801967054999151846,0.14893171659751023,8742297127985378901
1193512578553707270,0.7436823517423946,8742297127985378901
707658228293769716,0.7130190088461051,8742297127985378901
4113185975941445333,3.125105612138454,8742297127985378901
8688176375530656195,0.08975742736487437,8742297127985378901
7715825908916999936,1.0810550808820913,7990744535575880550
7604712204299140672,0.22087472768372526,7092686787300517935
8864433119119541079,0.4905414705323991,8742297127985378901
5004782072796225338,0.8794986397472306,8742297127985378901
1674068506910316444,1.4123585179581455,8742297127985378901
7131947144890874369,0.7564770799204055,7092686787300517935
6920856085373273500,2.6221669281789413,7092686787300517935
7283609674286369951,0.18977951066322477,7990744535575880550
5992535370855352825,1.3202748491948109,7092686787300517935
8113416234677894890,0.8868316994179948,7092686787300517935
3318688217462967265,0.7388141135833936,7990744535575880550
2375850175885967692,0.6017454553030029,8742297127985378901
8729535213762592146,1.6151736330374895,7990744535575880550
170160345219697702,0.7507222202141887,7092686787300517935
3864278544844380259,2.2166915420271947,7092686787300517935
7195542475792481678,1.5612435919702974,7092686787300517935
9141532267347952121,0.18029809375770134,8742297127985378901
