agent_id,socioeconomic_status,household_id
3326855250051285076,2.472676063597628,1554556357289386163
2839297114852019194,1.0532914370239148,8306818337229202101
5060070973466386217,0.5278523351984991,8692655199680041659
4890778047296677828,0.22728638395645087,4300415243199068984
6593345972084212896,0.34159134044079315,1554556357289386163
6349447127252571825,0.6510503844562264,4300415243199068984
4080150596922202291,0.07720665681378884,6173157366579916076
5528358206049935414,0.5977734658177417,9133686814387660418
4558017665206978888,0.23338136765441633,8692655199680041659
769708005263803725,0.2646330680473774,8306818337229202101
