agent_id,socioeconomic_status,household_id
1951745806883064675,0.9857913309791929,8577665423304585607
1984206695053779961,0.18874559657884749,1552343036068252071
8040070149115327324,0.17177746308742242,6142383133771303891
7441247310698739687,0.253425900856122,6142383133771303891
7825101020974038775,0.19849341114499114,7425450689549670308
6943086220968602647,0.35694423663396835,8582041881103352591
4977356543574211152,2.7642384417542574,3314903536637760946
2303794993764930905,0.3648877722195274,2535493462362205217
5981904917151416139,0.6762432614602276,2391294206186344535
1616870942054897183,1.0377546843080543,8211782585315871671
4570650216307803967,0.5632564138311252,5645411507273204209
2774544477152754282,0.845442634666112,7425450689549670308
8319527847318561915,0.6348082271865865,5645411507273204209
629917933550980167,0.3383829676847497,8057382767208354109
6741109044234432070,0.18845837499037468,5988329403145113749
8739484808616608895,0.32402278899166786,8768766616207164868
2830637187822835271,0.5271964521999057,6745719154338150040
9209097491213160672,3.2542166250847195,2535493462362205217
1522650749917583358,1.1544677990682255,5988329403145113749
2400540602423127297,1.8055972719666715,1316548314816922697
