agent_id,socioeconomic_status,household_id
5174583392365904248,1.0075436039843175,8692655199680041659
3729089457671276840,1.3943699167798067,8692655199680041659
2641222473971967752,0.24224717443708713,8692655199680041659
214774532623257918,2.6200057863597754,4300415243199068984
4397020201947367657,2.887405879614678,4300415243199068984
2498337387744327339,2.381221098918503,8692655199680041659
5262231376313193733,0.17574085114582755,4300415243199068984
5291346448564649750,1.4561471496725062,4300415243199068984
2522737423612853395,0.44637015267092583,4300415243199068984
7944570268440648921,0.24214949799095686,8692655199680041659
