agent_id,socioeconomic_status,household_id
3220881495430011180,1.2902878135532683,7425450689549670308
3960921861486985803,0.9938202340028773,7425450689549670308
137322942788707722,0.33243600923438865,7425450689549670308
3169231740767068731,0.07130175689421772,7425450689549670308
75825031833889609,0.6085568835010096,7425450689549670308
7227606339396387070,0.44441212847083766,6142383133771303891
8596042161377972148,1.3788380905044075,7425450689549670308
4345917457131014289,0.14780760688960073,6142383133771303891
3003539306463248654,0.2039278041707869,7425450689549670308
1613798600679599246,1.6774073749616611,6142383133771303891
