agent_id,socioeconomic_status,household_id
2622806603800156704,0.44637015267092583,9133686814387660418
2651406056894838348,0.24214949799095686,8306818337229202101
89103044271375894,1.5357377007601056,7501189641592512992
541561920985360599,0.5736983744578908,9133686814387660418
5501391539623841697,0.5140604156939206,6173157366579916076
4220610434120988462,0.22527546568465776,9133686814387660418
8571580286958830319,0.809657205968619,9133686814387660418
7850528907765677073,4.482827514494854,4300415243199068984
246327133265134688,1.8185792785823898,9133686814387660418
2036139570538872885,0.3955823177005983,8692655199680041659
4821048720595788759,0.5532798729586863,8306818337229202101
2143617453834434913,0.5300887326018209,8692655199680041659
2123644292088959154,2.1726502978346574,8692655199680041659
2435552152092471072,0.47608070101170746,6173157366579916076
214704523450207733,0.4670145141752861,4300415243199068984
5939253675490290495,0.5422329303223817,4300415243199068984
1842677240574006831,0.18780730279034105,9133686814387660418
2759719053446039831,1.3506817174931465,8692655199680041659
3034119783055794676,2.4551873624465075,9133686814387660418
7049299036263467298,1.894247773952017,8306818337229202101
3668618832325434780,0.5942602491600655,8306818337229202101
5071751821495486718,0.429513286162969,7501189641592512992
7478233856313462674,0.2978951863026734,9133686814387660418
5532142607065641808,0.4516575071807968,6173157366579916076
7907406389727603503,0.36313977707630174,8306818337229202101
2871602703509380998,0.8158882104939816,8692655199680041659
4792786616875766342,0.45285385213792695,4300415243199068984
393012719160175363,0.31952308699069304,4300415243199068984
7561497824780603557,0.6667050058915804,8692655199680041659
6686590508737783319,0.17724633975364912,8306818337229202101
